"","X2","X3"
"1",-0.0651215368630389,1.08329314296324
"2",0.016970726889216,0.970435144726117
"3",0.166472706524551,1.03930774556756
"4",-0.0773507365914852,0.830710511706972
"5",-0.00212005775121524,1.13930128635292
"6",-0.158564073736258,0.87319069600515
"7",-0.00591607045036355,1.3389328465382
"8",0.0735518101612434,0.824110955571702
"9",-0.00609789238776806,1.09725599583381
"10",-0.0104885729523877,1.14637836715576
"11",0.0505262048624095,1.01636090079446
"12",-0.100273252073201,1.10399828448207
"13",0.00341334087319946,1.08004982395079
"14",0.0255076885721775,0.95421811772619
"15",-0.00214550738757136,1.04801615776802
"16",0.0304034578458825,1.04914595585475
"17",-0.0648615115673607,1.29488315743505
"18",-0.0211598499220406,0.944801006951064
"19",-0.352387353614322,1.1755060269627
"20",0.0656947386194016,0.971863202850652
"21",-0.163950075225999,1.23106808061904
"22",-0.257875963824787,0.847009467214055
"23",0.155586352937465,1.07671379823188
"24",0.191890363445485,0.846834167575824
"25",0.192720328452138,1.00515752722152
"26",0.00657004367696938,0.923140947282051
"27",0.0625407907482154,1.04579046535108
"28",-0.0999391304350676,1.10221711536046
"29",0.16157068713207,0.94601229966404
"30",0.0716999317213475,1.04990326253074
"31",-0.226948734944528,1.06977113818856
"32",0.0851799968077654,1.14370928083211
"33",-0.0237193420466057,0.967666041659688
"34",-0.188080813565987,1.07744162860437
"35",-0.103087534751697,0.730541577680918
"36",-0.216738268306022,0.92378432273471
"37",-0.21082320756331,0.982501241169401
"38",0.122721217546245,1.06544255589415
"39",-0.0933615109698104,1.0068795558867
"40",0.129288114215515,0.819820389915242
"41",0.0340168892326707,0.892326539966919
"42",-0.110457637781018,0.84219043627141
"43",-0.164321824958895,0.989600757847416
"44",-0.118898730706913,1.10659874346285
"45",0.0459176529346037,0.944107594219902
"46",-0.0385276735181916,1.03831446267363
"47",0.037944707678901,1.00062551191205
"48",0.0311995534433951,1.0535769549937
"49",-0.178237571278648,1.18153849207012
"50",0.212498830074048,1.10858648193441
"51",0.133229759561471,0.727086873603963
"52",-0.047126532368062,0.947722701117447
"53",0.228260131566132,0.874693977555982
"54",0.194648174830034,1.24468760052841
"55",0.00489277255903505,0.944821465285951
"56",-0.155808075872783,0.988343003558968
"57",-0.179626596771949,1.30207559099912
"58",-0.153706446652031,0.970985444387659
"59",-0.230573483553766,0.905492189297168
"60",0.00801969063466325,0.945147791730324
